Respondent_type,pid,research_type_qualitative,research_type_quant_experimental,research_type_quant_observational,research_type_quant_other,research_type_theoretical,year_complete_phd,Research type,Career stage,publicly_posting_what_percentage_subfield,publicly_posting_distribution_of_opinion_subfield_1,publicly_posting_distribution_of_opinion_subfield_2,publicly_posting_distribution_of_opinion_subfield_3,publicly_posting_distribution_of_opinion_subfield_4,publicly_posting_distribution_of_opinion_subfield_5,analysis_pre_registration_what_percentage_subfield,analysis_pre_registration_distribution_of_opinion_subfield_1,analysis_pre_registration_distribution_of_opinion_subfield_2,analysis_pre_registration_distribution_of_opinion_subfield_3,analysis_pre_registration_distribution_of_opinion_subfield_4,analysis_pre_registration_distribution_of_opinion_subfield_5,econ_subfield,psych_subfield,polisci_subfield,socio_subfield,analysis_pre_registration_descriptive_subfield_norm,analysis_pre_registration_prescriptive_subfield_norm,publicly_posting_descriptive_subfield_norm,publicly_posting_prescriptive_subfield_norm,descriptive_subfield_norm_across_practices,prescriptive_subfield_norm_across_practices,subfield_norms,subfield,Discipline,publicly_posting_approximately_when_was,posting_study_instruments_approximately_when_was,analysis_pre_registration_approximately_when_was,publicly_posting_approximately_how_many,posting_study_instruments_approximately_how_many,analysis_pre_registration_approximately_how_many,publicly_posting_think_about_last,posting_study_instruments_think_about_last,analysis_pre_registration_think_about_last,publicly_posting_have_you_ever,posting_study_instruments_have_you_ever,analysis_pre_registration_have_you_ever,has_done_posting_study_instruments,has_done_publicly_posting,has_done_analysis_pre_registration,has_done_any_practice_ever,has_done_posting_study_instruments_last_paper,has_done_publicly_posting_last_paper,has_done_analysis_pre_registration_last_paper,has_done_any_practice_ever_last_paper,publicly_posting_distribution_of_opinion_discipline_1,publicly_posting_distribution_of_opinion_discipline_2,publicly_posting_distribution_of_opinion_discipline_3,publicly_posting_distribution_of_opinion_discipline_4,publicly_posting_distribution_of_opinion_discipline_5,analysis_pre_registration_distribution_of_opinion_discipline_1,analysis_pre_registration_distribution_of_opinion_discipline_2,analysis_pre_registration_distribution_of_opinion_discipline_3,analysis_pre_registration_distribution_of_opinion_discipline_4,analysis_pre_registration_distribution_of_opinion_discipline_5,publicly_posting_what_is_your_opinion,publicly_posting_what_percentage_discipline,analysis_pre_registration_what_is_your_opinion,analysis_pre_registration_what_percentage_discipline,posting_study_instruments_what_is_your_opinion,personal_support_open_science,awareness_across_practices,attitude_across_practices,behavior_across_practices,trustworthiness_when_researchers_run_canonical,trustworthiness_how_confident_are,trustworthiness_when_researchers_run_recent,trustworthiness_think_about_table,norms,overall_open_science,trustworthiness_of_literature,descriptive_norm_across_practices,prescriptive_norm_across_practices,publicly_posting_practice_index,posting_study_instruments_practice_index,analysis_pre_registration_practice_index,manipulation_check_nudge,post_treatment_behavioral_intentions_and_attitudes,post_treatment_pre_registration_norms,post_treatment_research_transparency_behavioral_intentions_and_attitudes,post_treatment_research_transparency_norms,publicly_posting_attitude,publicly_posting_awareness,publicly_posting_behavior,publicly_posting_descriptive_norm,publicly_posting_prescriptive_norm,posting_study_instruments_attitude,posting_study_instruments_awareness,posting_study_instruments_behavior,analysis_pre_registration_attitude,analysis_pre_registration_awareness,analysis_pre_registration_behavior,analysis_pre_registration_descriptive_norm,analysis_pre_registration_prescriptive_norm,.dummy,"Overall personal
support",Awareness,Attitude,Behavior,"Personal support
(no norms)",Norms,"Overall
(includes norms)","Trustworthiness of
literature",Canonical research,Influential research,Recent research,"Latest issue of
 discipline's top journals"
grad-25,15748,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,PhD Student,64,0,0,0,20,80,21,0,0,22,27,51,International Relations,International Relations,International Relations,International Relations,0.195,0.8225,0.595,0.95,0.395,0.88625,0.640625,International Relations,Political Science,2018,NA,NA,2,0,0,1,NA,NA,1,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,16,5,30,49,0,7,25,44,24,5,55,5,18,5,0.8888888888888888,1,1,0.6666666666666666,4,4,4,4,0.6056250000000001,0.7038541666666667,0.75,0.395,0.81625,0.815,0.75,0.5465625000000001,0.75,1,1,1,1,1,1,1,0.595,0.865,1,0,0.5,1,1,0.5,0.195,0.7675000000000001,1,0.8888888888888888,1,1,0.6666666666666666,0.8888888888888888,0.6056250000000001,0.7038541666666667,0.75,4,4,4,4
grad-25,17224,TRUE,TRUE,TRUE,FALSE,FALSE,2020,Experimental,PhD Student,40,5,15,20,50,10,20,8,12,40,25,15,NA,Personality Psychology,NA,NA,0.2,0.5675,0.35,0.6125,0.275,0.5900000000000001,0.43250000000000005,Personality Psychology,Psychology,NA,NA,NA,0,NA,0,NA,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,40,20,10,12,28,40,10,10,4,30,5,20,4,0.6055555555555555,0.6666666666666666,0.9,0.25,4,4,4,4,0.403125,0.4736111111111111,0.75,0.275,0.53125,0.5631944444444444,0.4,0.4576388888888889,0.5,0.8333333333333334,0.75,0.75,0.75,0.9,1,0.5,0.35,0.55625,0.8,0,NA,1,1,0,0.2,0.50625,1,0.6055555555555555,0.6666666666666666,0.9,0.25,0.6055555555555555,0.403125,0.4736111111111111,0.75,4,4,4,4
grad-25,30767,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Experimental,PhD Student,72,5,10,21,53,11,80,4,8,40,43,5,Social Psychology,Social Psychology,Social Psychology,Social Psychology,0.7350000000000001,0.5925,0.72,0.6375,0.7275,0.615,0.67125,Social Psychology,Psychology,2018,2018,2018,2,2,2,1,1,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,13,13,44,24,5,14,33,44,4,4,72,3,67,5,0.8222222222222222,1,0.8,0.6666666666666666,4,4,4,5,0.6721875,0.7362364969135802,0.8125,0.7275,0.6168750000000001,0.731574074074074,0.8333333333333333,0.6438020833333333,0.625,0.7333333333333333,0.75,0.82,0.875,0.8,1,0.6666666666666666,0.72,0.6525,1,1,0.6666666666666666,0.6,1,0.6666666666666666,0.7350000000000001,0.58125,1,0.8222222222222222,1,0.8,0.6666666666666666,0.8222222222222222,0.6721875,0.7362364969135802,0.8125,4,4,4,5
grad-25,3433,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,PhD Student,40,2,8,40,30,20,6,3,13,55,21,8,Political Economy,Political Economy,Political Economy,Political Economy,0.07,0.545,0.365,0.645,0.2175,0.595,0.40625,Political Economy,Political Science,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,10,42,25,20,2,16,66,12,4,5,33,3,8,5,0.6222222222222222,1,0.8666666666666667,0,3,4,3,4,0.3978125,0.44989583333333333,0.625,0.2175,0.578125,0.55125,0.5,0.2984375,0.75,0.2833333333333333,0.5,0.772,0.875,1,1,0,0.365,0.63375,1,1,0,0.6,1,0,0.07,0.5225,1,0.6222222222222222,1,0.8666666666666667,0,0.6222222222222222,0.3978125,0.44989583333333333,0.625,3,4,3,4
grad-25,34443,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,PhD Student,60,3,7,19,46,25,0,60,24,16,0,0,Macro Economics,Macro Economics,Macro Economics,Macro Economics,0.06,0.14,0.44999999999999996,0.7075,0.255,0.42375,0.339375,Macro Economics,Economics,2018,NA,NA,1,0,0,NA,NA,NA,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,9,53,21,15,30,38,27,5,0,4,30,2,12,1,0.5888888888888889,1,0.43333333333333335,0.3333333333333333,4,3,2,3,0.34125,0.30181134259259257,0.5,0.255,0.4275,0.6615277777777777,0.1,0.14390625,0.75,0.24,0.25,0.43,0.75,0.8,1,1,0.44999999999999996,0.65125,0.2,0,0,0.30000000000000004,0,0,0.06,0.20375,1,0.5888888888888889,1,0.43333333333333335,0.3333333333333333,0.5888888888888889,0.34125,0.30181134259259257,0.5,4,3,2,3
grad-25,33227,TRUE,FALSE,FALSE,FALSE,FALSE,2020,Qualitative or Theoretical,PhD Student,8,100,0,0,0,0,20,100,0,0,0,0,NA,NA,NA,Crime,0.25,0,0.14,0,0.195,0,0.0975,Crime,Sociology,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,0,0,0,0,100,0,0,0,4,20,1,30,5,0.3111111111111111,0.3333333333333333,0.6,0,2,4,4,3,0.16,0.33319444444444446,0.5625,0.195,0.125,0.194375,0.6333333333333333,0.171875,0.5,0.16666666666666666,0,0.7,1,0.7,0,NA,0.14,0.125,0.9,1,0,0.2,0,NA,0.25,0.125,1,0.3111111111111111,0.3333333333333333,0.6,0,0.3111111111111111,0.16,0.33319444444444446,0.5625,2,4,4,3
grad-25,11233,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,PhD Student,50,0,5,5,30,60,5,25,25,20,15,15,International Relations,International Relations,International Relations,International Relations,0.07500000000000001,0.42500000000000004,0.4,0.8625,0.23750000000000002,0.64375,0.44062500000000004,International Relations,Political Science,2018,NA,NA,0,0,0,1,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,10,30,50,10,10,15,30,35,5,30,3,10,4,0.6555555555555556,1,0.8,0.16666666666666666,4,3,2,2,0.46406250000000004,0.46319444444444446,0.4375,0.23750000000000002,0.690625,0.6770833333333334,0.4,0.3125,0,0.3333333333333333,0.75,0.45,0.75,1,1,0.5,0.4,0.83125,0.8,0,0,0.6,1,0,0.07500000000000001,0.55,1,0.6555555555555556,1,0.8,0.16666666666666666,0.6555555555555556,0.46406250000000004,0.46319444444444446,0.4375,4,3,2,2
grad-25,26623,TRUE,FALSE,FALSE,FALSE,TRUE,2020,Qualitative or Theoretical,PhD Student,5,5,5,40,20,30,0,5,10,70,10,5,NA,NA,Theory,NA,0.05,0.5,0.1,0.6625,0.07500000000000001,0.58125,0.328125,Theory,Political Science,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,20,24,30,14,20,30,20,20,10,4,15,3,10,3,0.4444444444444444,0.6666666666666666,0.6666666666666666,0,3,2,4,4,0.30281250000000004,0.41508101851851853,0.5625,0.07500000000000001,0.530625,0.4384722222222222,0.5333333333333333,0.2734375,0.75,0.2833333333333333,0.875,0.42,0.75,0.8,1,0,0.1,0.59875,0.6,1,0,0.6,0,NA,0.05,0.4625,1,0.4444444444444444,0.6666666666666666,0.6666666666666666,0,0.4444444444444444,0.30281250000000004,0.41508101851851853,0.5625,3,2,4,4
grad-25,8219,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Qualitative or Theoretical,PhD Student,9,5,5,80,5,5,8,5,5,80,5,5,Political,Political,Political,Political,0.08499999999999999,0.5,0.14,0.5,0.1125,0.5,0.30625,Political,Sociology,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,80,5,5,5,5,80,5,5,4,19,4,9,4,0.6555555555555556,1,0.8,0.16666666666666666,3,3,3,3,0.30625,0.39814814814814814,0.5,0.1125,0.5,0.47444444444444445,0.4,0.32,0.75,0.6,0.75,0.43,0.75,0.8,1,0.5,0.14,0.5,0.8,1,0,0.8,1,0,0.08499999999999999,0.5,1,0.6555555555555556,1,0.8,0.16666666666666666,0.6555555555555556,0.30625,0.39814814814814814,0.5,3,3,3,3
grad-25,5343,FALSE,FALSE,FALSE,TRUE,FALSE,2020,Quantitative non-experimental,PhD Student,5,40,35,10,10,5,5,70,20,5,5,0,NA,NA,NA,Health / Medicine,0.05,0.11249999999999999,0.05,0.26249999999999996,0.05,0.18749999999999997,0.11875,Health / Medicine,Sociology,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,30,10,10,10,70,20,5,5,0,5,5,2,5,3,0.3222222222222222,0.3333333333333333,0.6333333333333333,0,4,4,4,5,0.1234375,0.23119212962962962,0.8125,0.05,0.196875,0.3326388888888889,0.25,0.1109375,0.5,0.2,0.375,0.54,0.75,1,1,0,0.05,0.28125,0.5,0,NA,0.4,0,NA,0.05,0.11249999999999999,1,0.3222222222222222,0.3333333333333333,0.6333333333333333,0,0.3222222222222222,0.1234375,0.23119212962962962,0.8125,4,4,4,5
grad-25,37535,FALSE,TRUE,FALSE,FALSE,FALSE,2020,Experimental,PhD Student,21,6,14,50,20,10,46,5,5,17,40,33,NA,Cognitive Psychology,NA,NA,0.35,0.7275,0.18,0.535,0.265,0.6312500000000001,0.44812500000000005,Cognitive Psychology,Psychology,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,12,50,21,9,6,10,31,30,23,4,15,4,24,4,0.6111111111111112,1,0.8333333333333334,0,3,4,3,3,0.435625,0.525462962962963,0.5625,0.265,0.60625,0.4448611111111111,0.6,0.5315277777777778,0.5,0.8433333333333334,0.75,0.672,0.75,0.9,1,0,0.18,0.53125,0.8,1,0,0.8,1,0,0.35,0.68125,1,0.6111111111111112,1,0.8333333333333334,0,0.6111111111111112,0.435625,0.525462962962963,0.5625,3,4,3,3
grad-25,19400,TRUE,FALSE,TRUE,FALSE,TRUE,2020,Quantitative non-experimental,PhD Student,50,0,0,25,50,25,5,10,10,70,5,5,NA,NA,International Relations,NA,0.07500000000000001,0.4625,0.5,0.75,0.2875,0.60625,0.44687499999999997,International Relations,Political Science,2015,NA,NA,2,0,0,1,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,25,50,25,0,30,50,10,10,5,50,4,10,5,0.8111111111111111,1,0.9333333333333333,0.5,4,4,3,3,0.4515625,0.657175925925926,0.625,0.2875,0.615625,0.75,0.8333333333333334,0.38819444444444445,0.5,0.2833333333333333,0.5,0.82,1,1,1,1,0.5,0.75,1,1,0.5,0.8,1,0,0.07500000000000001,0.48125,1,0.8111111111111111,1,0.9333333333333333,0.5,0.8111111111111111,0.4515625,0.657175925925926,0.625,4,4,3,3
faculty-75,15743,FALSE,FALSE,FALSE,FALSE,FALSE,2005,Experimental,Published Author,83,0,9,19,38,34,56,13,5,15,30,37,Social Psychology,Social Psychology,Social Psychology,Social Psychology,0.49,0.6825,0.74,0.7425,0.615,0.7125,0.6637500000000001,Social Psychology,Psychology,2013,2014,2013,10,5,8,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,38,37,15,7,7,36,33,17,5,65,3,42,5,0.8740740740740741,1,0.7333333333333334,0.8888888888888888,3,4,4,4,0.6428125,0.7767418981481482,0.6875,0.615,0.670625,0.7786111111111111,1,0.5516145833333334,1,0.44333333333333336,0.75,0.866,1,0.8,1,1,0.74,0.6925,1,1,1,0.4,1,0.6666666666666666,0.49,0.6487499999999999,1,0.8740740740740741,1,0.7333333333333334,0.8888888888888888,0.8740740740740741,0.6428125,0.7767418981481482,0.6875,3,4,4,4
faculty-75,11159,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Experimental,Published Author,50,0,10,10,30,50,5,25,25,15,15,20,NA,NA,NA,NA,0.07500000000000001,0.44999999999999996,0.37,0.8,0.2225,0.625,0.42375,NA,Economics,2015,NA,NA,3,0,0,1,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,10,30,30,30,10,15,25,25,25,4,24,4,10,3,0.6888888888888889,1,0.7333333333333334,0.3333333333333333,3,3,3,3,0.43,0.43270833333333336,0.5,0.2225,0.6375,0.67,0.3,0.328125,0.75,0.16666666666666666,0.25,0.45,0.75,0.8,1,1,0.37,0.75,0.6,1,0,0.8,1,0,0.07500000000000001,0.5249999999999999,1,0.6888888888888889,1,0.7333333333333334,0.3333333333333333,0.6888888888888889,0.43,0.43270833333333336,0.5,3,3,3,3
faculty-75,26154,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,Published Author,5,20,36,0,36,8,5,25,20,50,0,5,Organizational,Organizational,Organizational,Organizational,0.05,0.35,0.05,0.43999999999999995,0.05,0.39499999999999996,0.22249999999999998,Organizational,Sociology,NA,NA,NA,0,0,0,NA,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,37,0,21,5,25,30,25,15,5,4,5,4,5,5,0.5777777777777778,1,0.7333333333333334,0,5,4,4,4,0.2065625,0.3354108796296296,0.8125,0.05,0.36312500000000003,0.3288888888888889,0.45,0.22734375,0.5,0.2833333333333333,0.5,0.62,0.625,0.7,1,0,0.05,0.37,0.9,0,0,0.6000000000000001,1,0,0.05,0.35625,1,0.5777777777777778,1,0.7333333333333334,0,0.5777777777777778,0.2065625,0.3354108796296296,0.8125,5,4,4,4
grad-25,23235,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,PhD Student,5,10,50,20,15,5,0,25,50,15,5,5,Immigration,Immigration,Immigration,Immigration,0.025,0.2875,0.07500000000000001,0.38749999999999996,0.05,0.33749999999999997,0.19374999999999998,Immigration,Sociology,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,25,25,7,20,40,20,15,5,5,10,3,5,5,0.6222222222222222,1,0.8666666666666667,0,4,4,3,4,0.21343749999999997,0.36743055555555554,0.6875,0.05,0.37687499999999996,0.39291666666666664,0.5,0.209375,0.625,0.3333333333333333,0.5,0.52,0.75,1,1,0,0.07500000000000001,0.42874999999999996,1,1,0,0.6,1,0,0.025,0.325,1,0.6222222222222222,1,0.8666666666666667,0,0.6222222222222222,0.21343749999999997,0.36743055555555554,0.6875,4,4,3,4
faculty-75,37086,TRUE,FALSE,TRUE,FALSE,FALSE,2020,Quantitative non-experimental,Published Author,35,36,13,0,41,10,9,0,0,100,0,0,NA,NA,Political Economy,NA,0.09,0.5,0.275,0.43999999999999995,0.1825,0.47,0.32625,Political Economy,Political Science,2014,NA,NA,2,0,NA,0,NA,NA,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30,10,0,30,30,0,0,100,0,0,4,20,1,9,4,0.5333333333333333,0.6666666666666666,0.6000000000000001,0.3333333333333333,4,3,2,1,0.33999999999999997,0.45621913580246914,0.375,0.1825,0.4975,0.5224074074074074,0.6,0.24625,0.75,0.08333333333333333,0.25,0.2,0.25,0.8,1,0.6666666666666666,0.275,0.495,0.8,1,0,0.2,0,NA,0.09,0.5,1,0.5333333333333333,0.6666666666666666,0.6000000000000001,0.3333333333333333,0.5333333333333333,0.33999999999999997,0.45621913580246914,0.375,4,3,2,1
faculty-75,25345,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,Published Author,30,20,15,25,35,5,0,7,5,75,5,8,Education,Education,Education,Education,0.025,0.505,0.3,0.475,0.1625,0.49,0.32625,Education,Sociology,2018,NA,NA,1,0,0,0,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20,10,20,35,15,15,10,50,10,15,4,30,3,5,4,0.6148148148148148,1,0.7333333333333334,0.1111111111111111,4,3,4,3,0.3334375,0.39390817901234565,0.625,0.1625,0.504375,0.505787037037037,0.4,0.2759375,0.75,0.25,0.75,0.32,0.75,0.8,1,0.3333333333333333,0.3,0.50625,0.8,1,0,0.6,1,0,0.025,0.5025,1,0.6148148148148148,1,0.7333333333333334,0.1111111111111111,0.6148148148148148,0.3334375,0.39390817901234565,0.625,4,3,4,3
faculty-75,10860,FALSE,FALSE,FALSE,FALSE,FALSE,2005,Experimental,Published Author,65,10,10,35,15,30,30,15,15,25,20,25,Political Behavior,Political Behavior,Political Behavior,Political Behavior,0.275,0.5625,0.525,0.6125,0.4,0.5875,0.49375,Political Behavior,Political Science,2014,2014,2020,5,5,2,0,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,10,10,40,15,25,20,15,30,10,25,4,40,4,25,5,0.9296296296296296,1,0.9,0.8888888888888888,4,4,4,4,0.48437500000000006,0.7242862654320988,0.75,0.4,0.5687500000000001,0.6462962962962964,1,0.5265625,0.5,0.8333333333333334,0.75,0.95,0.75,0.9,1,0.6666666666666666,0.525,0.6000000000000001,1,1,1,0.8,1,1,0.275,0.5375,1,0.9296296296296296,1,0.9,0.8888888888888888,0.9296296296296296,0.48437500000000006,0.7242862654320988,0.75,4,4,4,4
grad-25,19301,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Qualitative or Theoretical,PhD Student,20,10,25,40,15,10,3,10,30,52,5,3,Comparative Politics,Comparative Politics,Comparative Politics,Comparative Politics,0.04,0.40249999999999997,0.21500000000000002,0.475,0.1275,0.43875,0.28312499999999996,Comparative Politics,Political Science,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,35,20,15,7,25,60,5,3,4,23,2,5,4,0.5444444444444445,1,0.6333333333333334,0,4,3,3,3,0.29281250000000003,0.3499479166666667,0.5625,0.1275,0.458125,0.44,0.4,0.20984375,0.375,0,0.5,0.42,0.875,0.8,1,0,0.21500000000000002,0.5,0.8,1,0,0.30000000000000004,1,0,0.04,0.41625,1,0.5444444444444445,1,0.6333333333333334,0,0.5444444444444445,0.29281250000000003,0.3499479166666667,0.5625,4,3,3,3
grad-25,23264,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Qualitative or Theoretical,PhD Student,10,15,40,17,15,13,5,21,46,33,0,0,Science and Technology,Science and Technology,Science and Technology,Science and Technology,0.10500000000000001,0.28,0.14500000000000002,0.4275,0.125,0.35375,0.239375,Science and Technology,Sociology,2019,NA,NA,1,0,0,0,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13,18,31,20,18,0,25,50,25,0,5,19,1,16,4,0.5814814814814815,1,0.6333333333333333,0.1111111111111111,3,4,4,4,0.2796875,0.3595216049382716,0.6875,0.125,0.434375,0.4610648148148148,0.4,0.2175,0.625,0.05333333333333334,0,0.494,0.625,0.9,1,0.3333333333333333,0.14500000000000002,0.47875,0.8,1,0,0.2,1,0,0.10500000000000001,0.39,1,0.5814814814814815,1,0.6333333333333333,0.1111111111111111,0.5814814814814815,0.2796875,0.3595216049382716,0.6875,3,4,4,4
faculty-75,29291,FALSE,FALSE,FALSE,FALSE,FALSE,2005,Experimental,Published Author,25,5,10,15,30,40,60,0,0,10,15,75,Cognitive Psychology,Cognitive Psychology,Cognitive Psychology,Cognitive Psychology,0.5,0.9125000000000001,0.2,0.725,0.35,0.8187500000000001,0.5843750000000001,Cognitive Psychology,Psychology,NA,1996,NA,0,3,0,NA,0,NA,1,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,15,15,25,35,0,5,0,25,70,4,15,4,40,4,0.6814814814814815,1,0.7666666666666667,0.2777777777777778,3,3,2,2,0.5734375,0.5614293981481482,0.375,0.35,0.796875,0.4902777777777778,0.5166666666666666,0.67734375,0.5,0.9,1,0.77,0.875,0.8,1,0,0.2,0.6875,0.7,1,0.3333333333333333,0.8,1,0.5,0.5,0.90625,1,0.6814814814814815,1,0.7666666666666667,0.2777777777777778,0.6814814814814815,0.5734375,0.5614293981481482,0.375,3,3,2,2
grad-25,33995,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Experimental,PhD Student,26,3,19,23,31,24,20,13,19,31,21,16,Comparative Politics,Comparative Politics,Comparative Politics,Comparative Politics,0.175,0.52,0.28,0.635,0.2275,0.5775,0.4025,Comparative Politics,Political Science,2017,NA,NA,4,0,0,1,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,8,36,56,23,32,25,20,0,5,30,1,15,5,0.7444444444444445,1,0.7333333333333334,0.5,5,5,5,5,0.41125,0.5604282407407407,1,0.2275,0.595,0.6797222222222222,0.75,0.2515625,1,0,0.5,0.73,1,1,1,1,0.28,0.7525000000000001,1,1,0.5,0.2,1,0,0.175,0.4375,1,0.7444444444444445,1,0.7333333333333334,0.5,0.7444444444444445,0.41125,0.5604282407407407,1,5,5,5,5
faculty-75,25369,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,Published Author,81,0,0,15,15,70,5,30,25,20,15,10,Macro Economics,Macro Economics,Macro Economics,Macro Economics,0.07500000000000001,0.375,0.71,0.8875,0.39249999999999996,0.63125,0.511875,Macro Economics,Economics,2010,NA,NA,5,0,0,1,NA,NA,1,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,20,20,60,10,20,40,20,10,5,61,3,10,3,0.6888888888888889,1,0.7333333333333333,0.3333333333333333,5,5,3,4,0.5228124999999999,0.47292824074074075,0.8125,0.39249999999999996,0.653125,0.8484722222222222,0.3,0.2703125,0.875,0.25,0.5,0.744,1,1,1,1,0.71,0.86875,0.6,0,0,0.6,1,0,0.07500000000000001,0.4375,1,0.6888888888888889,1,0.7333333333333333,0.3333333333333333,0.6888888888888889,0.5228124999999999,0.47292824074074075,0.8125,5,5,3,4
faculty-75,10944,FALSE,FALSE,FALSE,FALSE,FALSE,2005,Quantitative non-experimental,Published Author,10,31,24,0,15,30,5,15,65,0,10,10,Comparative Politics,Comparative Politics,Comparative Politics,Comparative Politics,0.07500000000000001,0.3375,0.2,0.47250000000000003,0.1375,0.405,0.27125,Comparative Politics,Political Science,2015,2006,NA,1,2,0,0,0,NA,1,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21,16,0,30,33,21,43,0,24,12,4,30,3,10,5,0.8148148148148148,1,0.8333333333333334,0.611111111111111,1,1,2,2,0.2953125,0.5613464506172839,0.125,0.1375,0.453125,0.5297685185185185,0.8333333333333333,0.3209375,0.5,0.59,0.75,0.886,1,0.8,1,0.6666666666666666,0.2,0.53375,1,1,0.6666666666666666,0.7,1,0.5,0.07500000000000001,0.3725,1,0.8148148148148148,1,0.8333333333333334,0.611111111111111,0.8148148148148148,0.2953125,0.5613464506172839,0.125,1,1,2,2
faculty-75,3232,FALSE,FALSE,FALSE,FALSE,FALSE,2020,Quantitative non-experimental,Published Author,34,6,10,21,35,28,6,13,18,26,28,15,Demography,Demography,Demography,Demography,0.055,0.535,0.275,0.6725,0.165,0.60375,0.384375,Demography,Sociology,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,13,25,34,20,26,22,21,20,11,4,21,4,5,5,0.6666666666666666,1,0.8333333333333334,0.16666666666666666,4,4,4,3,0.36250000000000004,0.511724537037037,0.6875,0.165,0.56,0.4986111111111111,0.75,0.2865625,0.25,0.2866666666666667,0.5,0.616,0.875,0.8,1,0,0.275,0.6425000000000001,1,1,0.5,0.7,1,0,0.055,0.47750000000000004,1,0.6666666666666666,1,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.36250000000000004,0.511724537037037,0.6875,4,4,4,3
